use_Hybrid_4GPU,/home/mdnd/data_exp_7/web-NotreDame/web-NotreDame.e,2,2.32371,2849626
use_Hybrid_4GPU,/home/mdnd/data_exp_7/web-NotreDame/web-NotreDame.e,3,4.18691,6206646
use_Hybrid_4GPU,/home/mdnd/data_exp_7/web-NotreDame/web-NotreDame.e,4,6.05442,12348767
use_Hybrid_4GPU,/home/mdnd/data_exp_7/web-NotreDame/web-NotreDame.e,5,8.93752,21818218
use_Hybrid_4GPU,/home/mdnd/data_exp_7/web-NotreDame/web-NotreDame.e,2,10.4512,3299865
use_Hybrid_4GPU,/home/mdnd/data_exp_7/web-NotreDame/web-NotreDame.e,3,15.1776,8510431
use_Hybrid_4GPU,/home/mdnd/data_exp_7/web-NotreDame/web-NotreDame.e,4,10.1385,18122553
use_Hybrid_4GPU,/home/mdnd/data_exp_7/web-NotreDame/web-NotreDame.e,5,34.0895,65707250
use_Hybrid_4GPU,/home/mdnd/data_exp_7/web-NotreDame/web-NotreDame.e,2,9.17419,3261797
use_Hybrid_4GPU,/home/mdnd/data_exp_7/web-NotreDame/web-NotreDame.e,3,13.9922,8531916
use_Hybrid_4GPU,/home/mdnd/data_exp_7/web-NotreDame/web-NotreDame.e,4,17.2905,21987811
use_Hybrid_4GPU,/home/mdnd/data_exp_7/web-NotreDame/web-NotreDame.e,5,5.46155,5527495
use_Hybrid_4GPU,/home/mdnd/data_exp_7/web-NotreDame/web-NotreDame.e,5,27.8973,65122427
use_Hybrid_4GPU,/home/mdnd/data_exp_7/web-NotreDame/web-NotreDame.e,4,22.1244,23699458
use_Hybrid_4GPU,/home/mdnd/data_exp_7/web-NotreDame/web-NotreDame.e,4,20.8928,23960888
use_Hybrid_4GPU,/home/mdnd/data_exp_7/web-NotreDame/web-NotreDame.e,5,31.6444,63501986
use_Hybrid_4GPU,/home/mdnd/data_exp_7/web-NotreDame/web-NotreDame.e,5,2.87595,16051368
use_Hybrid_4GPU,/home/mdnd/data_exp_7/web-NotreDame/web-NotreDame.e,5,33.3521,67215168
