use_Hybrid_4GPU,/home/mdnd/data_exp_0/as-caida20071105/as-caida20071105.e,2,0.191871,310070
use_Hybrid_4GPU,/home/mdnd/data_exp_0/as-caida20071105/as-caida20071105.e,3,0.369421,757268
use_Hybrid_4GPU,/home/mdnd/data_exp_0/as-caida20071105/as-caida20071105.e,4,0.406725,1129162
use_Hybrid_4GPU,/home/mdnd/data_exp_0/as-caida20071105/as-caida20071105.e,5,0.522603,1479006
use_Hybrid_4GPU,/home/mdnd/data_exp_0/Brightkite_edges/Brightkite_edges.e,2,1.13914,1896323
use_Hybrid_4GPU,/home/mdnd/data_exp_0/Brightkite_edges/Brightkite_edges.e,3,1.88113,10884155
use_Hybrid_4GPU,/home/mdnd/data_exp_0/Brightkite_edges/Brightkite_edges.e,4,4.02513,35367263
use_Hybrid_4GPU,/home/mdnd/data_exp_0/Brightkite_edges/Brightkite_edges.e,5,7.23483,74000915
use_Hybrid_4GPU,/home/mdnd/data_exp_0/CA-CondMat/CA-CondMat.e,2,0.262461,453110
use_Hybrid_4GPU,/home/mdnd/data_exp_0/CA-CondMat/CA-CondMat.e,3,0.360238,1945722
use_Hybrid_4GPU,/home/mdnd/data_exp_0/CA-CondMat/CA-CondMat.e,4,0.616889,6432796
use_Hybrid_4GPU,/home/mdnd/data_exp_0/CA-CondMat/CA-CondMat.e,5,0.999816,13267564
use_Hybrid_4GPU,/home/mdnd/data_exp_0/Email-Enron/Email-Enron.e,2,0.409841,1761241
use_Hybrid_4GPU,/home/mdnd/data_exp_0/Email-Enron/Email-Enron.e,3,1.01332,6361785
use_Hybrid_4GPU,/home/mdnd/data_exp_0/Email-Enron/Email-Enron.e,4,1.63572,14472882
use_Hybrid_4GPU,/home/mdnd/data_exp_0/Email-Enron/Email-Enron.e,5,2.75822,21594512
use_Hybrid_4GPU,/home/mdnd/data_exp_0/git_web_ml/git_web_ml.e,2,0.550906,3334701
use_Hybrid_4GPU,/home/mdnd/data_exp_0/git_web_ml/git_web_ml.e,3,1.57893,18763972
use_Hybrid_4GPU,/home/mdnd/data_exp_0/git_web_ml/git_web_ml.e,4,3.29554,51684032
use_Hybrid_4GPU,/home/mdnd/data_exp_0/git_web_ml/git_web_ml.e,5,5.43252,84399466
use_Hybrid_4GPU,/home/mdnd/data_exp_0/p2p-Gnutella31/p2p-Gnutella31.e,2,1.11159,850887
use_Hybrid_4GPU,/home/mdnd/data_exp_0/p2p-Gnutella31/p2p-Gnutella31.e,3,1.46274,4809975
use_Hybrid_4GPU,/home/mdnd/data_exp_0/p2p-Gnutella31/p2p-Gnutella31.e,4,2.14868,26628809
use_Hybrid_4GPU,/home/mdnd/data_exp_0/p2p-Gnutella31/p2p-Gnutella31.e,5,3.88534,101568777
use_Hybrid_4GPU,/home/mdnd/data_exp_0/twitch/twitch.e,2,0.525041,4877792
use_Hybrid_4GPU,/home/mdnd/data_exp_0/twitch/twitch.e,3,1.17917,18302541
use_Hybrid_4GPU,/home/mdnd/data_exp_0/twitch/twitch.e,4,2.46632,36714536
use_Hybrid_4GPU,/home/mdnd/data_exp_0/twitch/twitch.e,5,4.47092,59819478
